ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
15700,simple,201440,MAKITA ARMATURE FOR 512654-6,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"MAKITA, POWER TOOLS SPARE PARTS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/201440_MAKITA-ARMATURE-512654-6-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/201440_MAKITA-ARMATURE-512654-6-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,MAKITA,1,1
15701,simple,215909,"DEWALT BACKING PAD 4-1/2"" DT3610QZ",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"DEWALT, POWER TOOLS SPARE PARTS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/215909_DEWALT-BACKING-PAD-DT3610QZ-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/215909_DEWALT-BACKING-PAD-DT3610QZ-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,DEWALT,1,1
15702,simple,212255,MAKITA BALANCE PLATE FOR 4340CT/FCT 313108-4,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"MAKITA, POWER TOOLS SPARE PARTS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212255_MAKITA-BALANCE-PLATE-4340CT-FCT-1.jpeg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212255_MAKITA-BALANCE-PLATE-4340CT-FCT-1.jpeg",,,,,,,,,0,UOM,NOS,1,1,BRAND,MAKITA,1,1
15703,simple,206695,SKF BALL BEARING 6003-2Z,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BEARING, SKF",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/206695_SKF-BALL-BEARING-6003-2Z.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/206695_SKF-BALL-BEARING-6003-2Z.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,SKF,1,1
15704,simple,206694,SKF BALL BEARING 6007-2Z,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BEARING, SKF",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SKF,1,1
15705,simple,205323,SKF BALL BEARING 608-2Z,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BEARING, SKF",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,NSK,1,1
15706,simple,205713,NSK BALL BEARING 6201-ZZ,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"BEARING, NSK",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/205713_NSK-BALL-BEARING-6201-ZZ-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/205713_NSK-BALL-BEARING-6201-ZZ-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,NSK,1,1
15707,simple,205714,NSK BALL BEARING 6202-ZZ,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BEARING, NSK",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,NSK,1,1
15708,simple,210151,SKF BALL BEARING 6220-2RS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BEARING, SKF",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SKF,1,1
15709,simple,215788,FAG BALL BEARING 6220-2Z,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BEARING, FAG",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,FAG,1,1
15710,simple,214647,FAG BALL BEARING F6205CZZ OD-52 ID-25,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BEARING, FAG",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,FAG,1,1
15711,simple,205735,"SANWA BALL VALVE 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BEARING, SANWA",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,FAG,1,1
15712,simple,203071,"SANWA BALL VALVE 2-1/2"" TOHO TAIWAN",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"PIPE FITTINGS, SANWA",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SANWA,1,1
15713,simple,212918,MAKITA BAND SAW BLADE B-16689,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"CUTTING TOOLS, MAKITA",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212918_MAKITA-BAND-SAW-BLADE-B-16689-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212918_MAKITA-BAND-SAW-BLADE-B-16689-1.jpg",,,,,,,,,0,UOM,SET,1,1,BRAND,MAKITA,1,1
15714,simple,212577,MAKITA BASE COMPLETE FOR JIG SAW 151232-3,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,MAKITA,1,1
15715,simple,206830,"PEGLER BRASS CHECK VALVE 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"PEGLER, PIPE FITTINGS",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,PEGLER,1,1
15716,simple,200305,"DOUBLE LINE BRASS CHECK VALVE 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,DOUBLE LINE,1,1
15717,simple,215655,"PEGLAR BRASS FLOAT VALVE 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"PEGLER, PIPE FITTINGS",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,PEGLER,1,1
15718,simple,209109,"PEGLER BRASS FLOAT VALVE 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"PEGLER, PIPE FITTINGS",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,PEGLER,1,1
15719,simple,208914,"PEGLER BRASS NRV VALVE 1-1/2"" UK",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"PEGLER, PIPE FITTINGS",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,PEGLER,1,1
15720,simple,207774,HITACHI CARBON BRUSH 999-059,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HITACHI, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PCS,1,1,BRAND,HITACHI,1,1
15721,simple,200623,DEWALT CARBON BRUSH BK-04,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,DEWALT,1,1
15722,simple,200617,DEWALT CARBON BRUSH BK-10,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,DEWALT,1,1
15723,simple,200618,DEWALT CARBON BRUSH BK-20,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,DEWALT,1,1
15724,simple,200619,DEWALT CARBON BRUSH BK-21,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,DEWALT,1,1
15725,simple,200621,DEWALT CARBON BRUSH BK-24,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,DEWALT,1,1
15726,simple,200620,DEWALT CARBON BRUSH BK-25,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,DEWALT,1,1
15727,simple,209647,DEWALT CARBON BRUSH BK-44,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,DEWALT,1,1
15728,simple,200622,DEWALT CARBON BRUSH BK-45,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,DEWALT,1,1
15729,simple,200624,MAKITA CARBON BRUSH CB-100,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15730,simple,212064,MAKITA CARBON BRUSH CB-105,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15731,simple,200629,MAKITA CARBON BRUSH CB-153,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15732,simple,200625,MAKITA CARBON BRUSH CB-155,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15733,simple,211722,MAKITA CARBON BRUSH CB-158,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,MAKITA,1,1
15734,simple,200634,MAKITA CARBON BRUSH CB-203,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15735,simple,200630,MAKITA CARBON BRUSH CB-204,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15736,simple,200626,MAKITA CARBON BRUSH CB-303,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15737,simple,200627,MAKITA CARBON BRUSH CB-318,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15738,simple,200631,MAKITA CARBON BRUSH CB-325,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15739,simple,200632,MAKITA CARBON BRUSH CB-411,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15740,simple,200633,MAKITA CARBON BRUSH CB-415,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15741,simple,200635,MAKITA CARBON BRUSH CB-419,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15742,simple,200628,MAKITA CARBON BRUSH CB-64,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,MAKITA,1,1
15743,simple,209785,"BOSCH CARBON BRUSH FOR 4"" GRINDER GWS 750-100",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BOSCH, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,BOSCH,1,1
15744,simple,209295,BOSCH CARBON BRUSH FOR GWS9-115 1619P11715,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BOSCH, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,BOSCH,1,1
15745,simple,211636,BOSCH CARBON BRUSH FOR GWS9-115 GERMAN,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BOSCH, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,BOSCH,1,1
15746,simple,199993,HITACHI CARBON BRUSH 999-021,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HITACHI, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,HITACHI,1,1
15747,simple,200642,HITACHI CARBON BRUSH NO-21,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"HITACHI, POWER TOOLS ACCESSSORIES",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/200642_HITACHI-CARBON-BRUSH-H-21.png, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/200642_HITACHI-CARBON-BRUSH-H-21.png, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/266f6a_201c8a55526d4daaa5caf72ab277d584mv2.png",,,,,,,,,0,UOM,SET,1,1,BRAND,HITACHI,1,1
15748,simple,200641,HITACHI CARBON BRUSH NO-36,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HITACHI, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,SET,1,1,BRAND,HITACHI,1,1
15749,simple,200636,HITACHI CARBON BRUSH NO-41,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HITACHI, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,SET,1,1,BRAND,HITACHI,1,1
15750,simple,200637,HITACHI CARBON BRUSH NO-43,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HITACHI, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,SET,1,1,BRAND,HITACHI,1,1
15751,simple,200639,HITACHI CARBON BRUSH NO-44,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HITACHI, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,SET,1,1,BRAND,HITACHI,1,1
15752,simple,205729,HITACHI CARBON BRUSH NO-51,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HITACHI, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,PAIR,1,1,BRAND,HITACHI,1,1
15753,simple,200638,HITACHI CARBON BRUSH NO-61,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HITACHI, POWER TOOLS ACCESSSORIES",,,,,,,,,,,,0,UOM,SET,1,1,BRAND,HITACHI,1,1
15754,simple,204598,HITACHI CARBON BRUSH NO-64,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/204598_HITACHI-CARBON-BRUSH-NO-64-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/204598_HITACHI-CARBON-BRUSH-NO-64-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,MAKITA,1,1
15755,simple,203163,MAKITA CARBON HOLDER 638500-6,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"MAKITA, POWER TOOLS ACCESSSORIES",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/203163_MAKITA-CARBON-HOLDER-638500-6-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/203163_MAKITA-CARBON-HOLDER-638500-6-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,MAKITA,1,1
15756,simple,212762,CD121S2K-B5 COMPACT DRILL DRIVER 12V STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"POWER TOOLS, STANLEY",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212762-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212762-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
15757,simple,212414,CD20S2K-B5 CORDLESS DRILL MACHINE 18V STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"POWER TOOLS, STANLEY",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212414-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212414-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
15758,simple,212416,CH20S2K-B5 CORDLESS DRILL MACHINE 18V STANLEY,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"POWER TOOLS, STANLEY",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212416-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212416-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
15759,simple,201553,"CHAIN WRENCH 2-1/2"" ECLIPSE",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"POWER TOOLS, STANLEY",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/201553-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/201553-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,STANLEY,1,1
15760,simple,213958,CHEMICAL GLOVE ST-8089 STEGO,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HAND GLOVES, STEGO",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/213958-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/213958-1.jpg",,,,,,,,,0,UOM,PAIR,1,1,BRAND,STEGO,1,1
15761,simple,208240,COMBINATION HAMMERING MACHINE 56 METABO MTB-600340,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"METABO, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/208240-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/208240-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,METABO,1,1
15762,simple,214721,CORDLESS CIRCULAR SAW MACHINE  DCS3732-GB DEWALT,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/214721-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/214721-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,DEWALT,1,1
15763,simple,216144,CORDLESS DRILL MACHINE 18V DCD796P2-GB 5 A DEWALT,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/216144-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/216144-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,DEWALT,1,1
15764,simple,215217,DEWALT DCD776C2A-B5 CORDLESS DRILL MACHINE,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"DEWALT, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/215217.png, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/215217.png",,,,,,,,,0,UOM,NOS,1,1,BRAND,DEWALT,1,1
15765,simple,212347,CORDLESS DRILL MACHINE GSB 120-LI 12V BOSCH,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BOSCH, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212347-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212347-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,BOSCH,1,1
15766,simple,212348,CORDLESS DRILL MACHINE GSB 180-LI 18V BOSCH,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BOSCH, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212348-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212348-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,BOSCH,1,1
15767,simple,214688,CORDLESS ORBIT SANDER 18V DEWALT DCW210P2-GB,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/214688-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/214688-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,DEWALT,1,1
15768,simple,216091,CUTT OFF MACHINE 14 D28715-QS 220V H/D,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"DEWALT, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/216091-1.jpeg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/216091-1.jpeg",,,,,,,,,0,UOM,NOS,1,1,BRAND,DEWALT,1,1
15769,simple,207744,"CUTT OFF MACHINE 14"" D28730-B5 DEWALT",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/207744-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/207744-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,DEWALT,1,1
15770,simple,212278,"CUTT OFF MACHINE 14"" ID-C0355DC IDEAL",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"IDEAL, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212278-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/212278-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,IDEAL,1,1
15771,simple,208045,"CUTT OFF MACHINE 16"" 3PH-VO HITACHI",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"HITACHI, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/208045-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/208045-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,HITACHI,1,1
15772,simple,199334,CUTTING ATTACHMENT VICTOR CA-2460,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,HITACHI,,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/199334-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/199334-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,HITACHI,1,1
15773,simple,199335,CUTTING ATTACHMENT WILLIAMS HC-152,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"VICTOR, WELDING EQUIPMENTS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/199335-121-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/199335-121-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,VICTOR,1,1
15774,simple,201858,"DIE GRINDER 1-1/2"" DEWALT DW887N",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"DEWALT, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/201858-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/201858-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,DEWALT,1,1
15775,simple,214321,DIE GRINDER GDO-800C MAKITA,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,10,"MAKITA, POWER TOOLS",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/214321.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/214321.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,MAKITA,1,1
15776,simple,213236,EPILUX 4 RAL-5005 WITH HARDNER BERGER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BERGER, PAINTING",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/213236-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/213236-1.jpg",,,,,,,,,0,UOM,DRM,1,1,BRAND,BERGER,1,1
15777,simple,203782,EPILUX 4 RAL-5015 WITH HARDNER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BERGER, PAINTING",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/203782-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/203782-1.jpg",,,,,,,,,0,UOM,DRUM,1,1,BRAND,BERGER,1,1
15778,simple,210496,EPILUX 4 RAL-6037 WITH HARDNER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BERGER, PAINTING",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/210496-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/210496-1.jpg",,,,,,,,,0,UOM,DRUM,1,1,BRAND,BERGER,1,1
15779,simple,208219,EPILUX 4 RAL-9010 WITH HARDNER,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"BERGER, PAINTING",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/208219-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/208219-1.jpg",,,,,,,,,0,UOM,DRUM,1,1,BRAND,BERGER,1,1
15780,simple,201906,"FLAP DISC 4"" DEWALT DT3274-QZ",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"ABBRASIVES, DEWALT",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/201906-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/201906-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,DEWALT,1,1
15781,simple,201460,"FLAP DISC 4-/12"" X 60 GR GARRYSON",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"ABBRASIVES, GARRYSON",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/201460-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/201460-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,GARRYSON,1,1
15782,simple,201374,"FLAP DISC 4-1/2"" X  60 GR APPLE",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,"ABBRASIVES, APPLE",,,"http://alhadiyya.korvage.com/wp-content/uploads/2024/07/201374-1.jpg, http://alhadiyya.korvage.com/wp-content/uploads/2024/07/201374-1.jpg",,,,,,,,,0,UOM,NOS,1,1,BRAND,APPLE,1,1
